id,denominacion,codigo,provincia,municipio,caracterizacion
261818,Era nº 5 del Ejido,01239010079,,,"Arquitectónica, Etnológica"
20415,Palacio de los Marqueses de Viana,01239020001,Jaén,Bedmar y Garcíez,Arquitectónica
3654,Torre de Cuadros,01239020003,Jaén,Bedmar y Garcíez,"Arqueológica, Arquitectónica"
18418,Ermita Antigua,01239020004,Jaén,Bedmar y Garcíez,Arquitectónica
18419,Iglesia Parroquial de la Asunción,01239020005,Jaén,Bedmar y Garcíez,Arquitectónica
18420,Iglesia de Nuestra Señora de la Asunción,01239020006,Jaén,Bedmar y Garcíez,Arquitectónica
8613,Ermita de Nuestra señora de Cuadros,01239020008,Jaén,Bedmar y Garcíez,Arquitectónica
8614,Almazara Mahoma,01239020009,Jaén,Bedmar y Garcíez,Etnológica
18421,Vivienda 0010,01239020010,Jaén,Bedmar y Garcíez,Etnológica
18415,Vivienda 0011,01239020011,Jaén,Bedmar y Garcíez,Etnológica
18416,Vivienda 0012,01239020012,Jaén,Bedmar y Garcíez,Etnológica
18412,Vivienda 0013,01239020013,,,Etnológica
3655,Pago Campanil,01239020015,Jaén,Bedmar y Garcíez,Arqueológica
13216,El Pomar,01239020016,Jaén,Bedmar y Garcíez,Arqueológica
3656,Peñas de Santa María,01239020017,Jaén,Bedmar y Garcíez,Arqueológica
3657,Vegas de Santa Ana,01239020018,Jaén,Bedmar y Garcíez,Arqueológica
3658,Cerrillo de los Ayozos,01239020019,Jaén,"Bedmar y Garcíez, Albanchez de Mágina",Arqueológica
13217,Loma de La Abutarda,01239020020,Jaén,Bedmar y Garcíez,Arqueológica
13218,Los Cerrones,01239020021,Jaén,Bedmar y Garcíez,Arqueológica
13219,Barranco de Galapagar,01239020022,Jaén,Bedmar y Garcíez,Arqueológica
3659,Torreón de Fique,01239020023,Jaén,Bedmar y Garcíez,Arqueológica
3643,Este del Cortijo de Corbera,01239020024,Jaén,Bedmar y Garcíez,Arqueológica
13220,Cortijo de Serrana I,01239020025,Jaén,Bedmar y Garcíez,Arqueológica
13221,Cortijo de Serrana II,01239020026,Jaén,Bedmar y Garcíez,Arqueológica
13222,Cortijo de Serrana III,01239020027,Jaén,Bedmar y Garcíez,Arqueológica
3644,Cortijo de Serrana IV,01239020028,Jaén,Bedmar y Garcíez,Arqueológica
3645,Este del Cortijo de Serrana,01239020029,Jaén,Bedmar y Garcíez,Arqueológica
3646,Nordeste del Cortijo de Serrana II,01239020030,Jaén,Bedmar y Garcíez,Arqueológica
13223,Nordeste del Cortijo de Serrana I,01239020031,Jaén,Bedmar y Garcíez,Arqueológica
13224,Llanos de Pedro Marín,01239020032,Jaén,Bedmar y Garcíez,Arqueológica
3648,Cortijo de Los Pelaos,01239020033,Jaén,Bedmar y Garcíez,Arqueológica
3649,Llanos de Pedro Marín III,01239020034,,,Arqueológica
3650,Llanos de Pedro Marín II,01239020035,Jaén,Bedmar y Garcíez,Arqueológica
3651,Norte del Arroyo del Batán,01239020036,Jaén,Bedmar y Garcíez,Arqueológica
3652,Castillo de Garcíez I,01239020037,Jaén,Bedmar y Garcíez,Arqueológica
3653,Cerro San Cristóbal,01239020038,Jaén,Bedmar y Garcíez,Arqueológica
3642,Castillo Viejo,01239020901,Jaén,Bedmar y Garcíez,"Arqueológica, Arquitectónica"
3640,Castillo Nuevo,01239020902,Jaén,Bedmar y Garcíez,"Arqueológica, Arquitectónica"
3641,Castillo de Garciez,01239020904,Jaén,Bedmar y Garcíez,"Arqueológica, Arquitectónica"
20431,Central Hidroeléctrica Garcíez,01239020906,Jaén,Bedmar y Garcíez,"Arquitectónica, Etnológica"
21265,S.A.T Nuestra Señora del Camino,01239020907,Jaén,Bedmar y Garcíez,Etnológica
22807,Central Hidroeléctrica San José,01239020908,Jaén,Bedmar y Garcíez,"Arquitectónica, Etnológica"
251163,Puente sobre el río Bedmar,01239020912,Jaén,Bedmar y Garcíez,Arquitectónica
251197,Puente de Cuadros,01239020913,Jaén,Bedmar y Garcíez,Arquitectónica
13225,Cerro de la Mina,01239030001,Jaén,Villatorres,Arqueológica
5463,Cerro San Cristóbal,01239030002,Jaén,Villatorres,Arqueológica
13226,La Herradura,01239030003,Jaén,Villatorres,Arqueológica
13227,Cortijo Malaba,01239030004,Jaén,Villatorres,Arqueológica
13228,La Pajilla,01239030005,Jaén,Villatorres,Arqueológica
5464,Piedra del Águila,01239030006,Jaén,Villatorres,Arqueológica
13229,Capazul,01239030007,Jaén,Villatorres,Arqueológica
5465,Los Corrales,01239030008,,,Arqueológica
5439,Piedras del Altar,01239030009,Jaén,Villatorres,Arqueológica
5440,Valdigüeco,01239030010,Jaén,Villatorres,Arqueológica
13230,Meseta Chorreadero,01239030011,,,Arqueológica
13231,Al Sur de Torrejón,01239030012,Jaén,Villatorres,Arqueológica
5441,Al Oeste de Torrejón,01239030013,Jaén,Villatorres,Arqueológica
5442,Al Este de Carchenilla,01239030014,Jaén,Villatorres,Arqueológica
5443,Al Oeste de Mendez,01239030015,Jaén,Villatorres,Arqueológica
13232,Casa del Barco I,01239030016,Jaén,Villatorres,Arqueológica
13233,Casa del Barco II,01239030017,Jaén,Villatorres,Arqueológica
5444,Arroyo de las Charcas,01239030019,Jaén,Villatorres,Arqueológica
5445,Al Norte del Cortijo Torrejón,01239030020,Jaén,Villatorres,Arqueológica
5446,"Arroyo Salado, Desembocadura",01239030021,Jaén,Villatorres,Arqueológica
13234,Vados de Torralba I,01239030022,Jaén,Villatorres,Arqueológica
5447,Vados de Torralba II,01239030023,Jaén,Villatorres,Arqueológica
13235,Salinas de Peñaflor 26,01239030025,Jaén,Villatorres,Arqueológica
13236,Salinas de Peñaflor 27,01239030026,Jaén,Villatorres,Arqueológica
13237,Salinas de Peñaflor 28,01239030027,Jaén,Villatorres,Arqueológica
13238,Salinas de Peñaflor 29,01239030028,Jaén,Villatorres,Arqueológica
13184,Salinas de Peñaflor 30,01239030029,Jaén,Villatorres,Arqueológica
13185,Salinas de Peñaflor 32,01239030030,Jaén,Villatorres,Arqueológica
13186,Salinas de Peñaflor 33,01239030031,Jaén,Villatorres,Arqueológica
13187,Salinas de Peñaflor 34,01239030032,Jaén,Villatorres,Arqueológica
13188,Salinas de Peñaflor 35,01239030033,Jaén,Villatorres,Arqueológica
13189,Salinas de Peñaflor 38,01239030034,Jaén,Villatorres,Arqueológica
13190,Arroyo del Chorreadero,01239030035,Jaén,Villatorres,Arqueológica
251151,Puente sobre el arroyo del Salado,01239030044,Jaén,Villatorres,Arquitectónica
254586,El Chopo,01239030046,,,Arqueológica
172070,Vados de Torralba,01239030047,,,"Arquitectónica, Etnológica"
5448,Cueva del Nacimiento,01239040001,Jaén,Santiago-Pontones,Arqueológica
5449,Las Quebradas,01239040002,Jaén,Santiago-Pontones,Arqueológica
13191,Sitio Arqueológico de Santiago-Pontones,01239040003,Jaén,Santiago-Pontones,Arqueológica
5152,Cueva de los Caballeros en La Muela,01239040004,Jaén,Santiago-Pontones,Arqueológica
13192,Hoya Somera en La Muela,01239040005,Jaén,Santiago-Pontones,Arqueológica
3592,Castillo de las Gorgollitas,01239040006,Jaén,Santiago-Pontones,"Arqueológica, Arquitectónica"
5450,Morro,01239040007,Jaén,Santiago-Pontones,Arqueológica
4843,El Castellón,01239040008,Jaén,Santiago-Pontones,Arqueológica
4844,Castillo de la Matea,01239040009,Jaén,Santiago-Pontones,"Arqueológica, Arquitectónica"
5451,La Mina de Fuente Segura de Abajo,01239040010,Jaén,Santiago-Pontones,Arqueológica
5153,Abrigo de Río Frío,01239040011,Jaén,Santiago-Pontones,Arqueológica
5154,Abrigo de la Cañada de la Cruz,01239040012,Jaén,Santiago-Pontones,Arqueológica
19859,Abrigo del Engarbo,01239040015,Jaén,Santiago-Pontones,Arqueológica
20439,Central Hidroeléctrica Electra de Zumeta en Santiago de la Espada,01239040016,Jaén,Santiago-Pontones,"Arquitectónica, Etnológica"
28295,Aldea de Miller,01239040017,Jaén,Santiago-Pontones,"Arquitectónica, Etnológica"
192888,Central hidroeléctrica de Anchuricas,01239040018,Jaén,Santiago-Pontones,"Arquitectónica, Etnológica"
22809,Ermita de San Antonio de Casas de Carrasco,01239040037,Jaén,Santiago-Pontones,Arquitectónica
22808,Iglesia Parroquial de Santiago Apostol,01239040038,Jaén,Santiago-Pontones,Arquitectónica
251137,Puente sobre el río Segura,01239040042,Jaén,Santiago-Pontones,Arquitectónica
248646,Puente sobre el río Guadalimar,01239050002,Jaén,Segura de la Sierra,Arquitectónica
306,El Calar de los Baños,01239050008,,,Arqueológica
14087,Cortijo de la Teja,01239050009,,,Arqueológica
314,El Tobar,01239050010,,,Arqueológica
14089,Cortijo de Las Panochas,01239050011,,,Arqueológica
6526,Termas romanas,01290010001,,,Arqueológica
6177,Villa romana de Huerta de Vila,01290010002,Málaga,Alameda,Arqueológica
13193,El Castillejo,01290010003,Málaga,Alameda,Arqueológica
6178,La Ratosa,01290010004,Málaga,Alameda,Arqueológica
13194,La Revienta,01290010005,Málaga,Alameda,Arqueológica
6179,Los Villares,01290010006,Málaga,Alameda,Arqueológica
6180,El Pellizco,01290010007,Málaga,Alameda,Arqueológica
6181,Estaca de Vitorino,01290010008,Málaga,Alameda,Arqueológica
13195,La Graniza,01290010009,Málaga,Alameda,Arqueológica
13196,Cerro del Acebuche,01290010010,Málaga,Alameda,Arqueológica
13197,Granja Genil,01290010011,Málaga,Alameda,Arqueológica
13198,Cortijo del Río,01290010012,Málaga,Alameda,Arqueológica
6151,Camino del Tarajal,01290010013,Málaga,Alameda,Arqueológica
6152,Recodo Genil,01290010014,Málaga,Alameda,Arqueológica
13199,El Charcón,01290010015,Málaga,Alameda,Arqueológica
13200,Charcones Viejo,01290010016,Málaga,Alameda,Arqueológica
6153,Cortijo de Los Chacones,01290010017,Málaga,Alameda,Arqueológica
6154,El Llano de la Casería,01290010018,Málaga,Alameda,Arqueológica
13201,Piedra de Molino,01290010019,Málaga,Alameda,Arqueológica
6155,Realenga,01290010021,Málaga,Alameda,Arqueológica
6156,Matabueyes,01290010022,Málaga,Alameda,Arqueológica
13202,Dehesa de Los Charcones,01290010023,Málaga,Alameda,Arqueológica
13203,Presa del Genil,01290010024,Málaga,Alameda,Arqueológica
6157,Loma del Genil,01290010025,Málaga,Alameda,Arqueológica
6126,Cerro las Monjas,01290010026,Málaga,Alameda,Arqueológica
6127,Cerro de las Cucharas,01290010027,,,Arqueológica
13204,Los Barrancos,01290010028,Málaga,Alameda,Arqueológica
13205,Los Cañuelos I,01290010029,Málaga,Alameda,Arqueológica
13206,Los Cañuelos II,01290010030,Málaga,Alameda,Arqueológica
6128,Camino de las Monjas 5,01290010031,Málaga,Alameda,Arqueológica
13207,Cortijo Buenos Finos,01290010032,Málaga,Alameda,Arqueológica
6129,Buenos Finos,01290010033,Málaga,Alameda,Arqueológica
6130,Camino de la Aceña 3,01290010034,Málaga,Alameda,Arqueológica
13208,Loma de Las Monjas,01290010035,Málaga,Alameda,Arqueológica
13209,Loma de Las Monjas 4,01290010036,Málaga,Alameda,Arqueológica
6131,Camino de las Monjas 3,01290010037,Málaga,Alameda,Arqueológica
13210,Camino de las Monjas 2,01290010038,Málaga,Alameda,Arqueológica
6132,Camino de las Monjas 1,01290010039,Málaga,Alameda,Arqueológica
13152,Cortijo Baqueta,01290010040,Málaga,Alameda,Arqueológica
6133,Cerro Baqueta,01290010041,Málaga,Alameda,Arqueológica
13153,La Doctora,01290010042,Málaga,Alameda,Arqueológica
6134,El Chozon,01290010043,Málaga,Alameda,Arqueológica
6135,Las Zorreras,01290010044,,,Arqueológica
13154,Loma del Bizarro,01290010045,Málaga,Alameda,Arqueológica
13155,Ladera del Bizarro,01290010046,Málaga,Alameda,Arqueológica
13156,Plataforma de los Barrancos,01290010047,Málaga,Alameda,Arqueológica
6136,Camino de la Aceña 1,01290010048,Málaga,Alameda,Arqueológica
6137,Camino de la Aceña 2,01290010049,Málaga,Alameda,Arqueológica
13157,Blancares,01290010050,Málaga,Alameda,Arqueológica
13158,La Cola 2,01290010051,Málaga,Alameda,Arqueológica
6138,La Cola 1,01290010052,Málaga,Alameda,Arqueológica
6139,Loma de Los Cuarzos,01290010053,Málaga,Alameda,Arqueológica
6140,La Amarguilla,01290010054,Málaga,Alameda,Arqueológica
13159,Peñón de las Salinas,01290010055,,,Arqueológica
13160,Bermejo,01290010056,Málaga,Alameda,Arqueológica
13161,Cortijo Cuatro Vientos,01290010057,Málaga,Alameda,Arqueológica
6142,Las Manchegas,01290010058,Málaga,Alameda,Arqueológica
6118,El Madroñal I,01290010059,Málaga,Alameda,Arqueológica
13162,El Madroñal II,01290010060,Málaga,Alameda,Arqueológica
6120,Huerta de Padilla,01290010061,Málaga,Alameda,Arqueológica
13163,Cementerio,01290010062,Málaga,Alameda,Arqueológica
6119,Arroyo de los Álamos 1,01290010063,Málaga,Alameda,Arqueológica
13164,Arroyo de los Álamos 2,01290010064,Málaga,Alameda,Arqueológica
13165,Arroyo de Butron,01290010065,Málaga,Alameda,Arqueológica
13166,Cerro Colarte,01290010066,Málaga,Alameda,Arqueológica
6121,Cerro de la Doctora,01290010067,Málaga,Alameda,Arqueológica
6122,Las Prietas,01290010068,Málaga,Alameda,Arqueológica
13167,Corrtijo la Ratosa,01290010069,Málaga,Alameda,Arqueológica
13168,Camino de la Roda,01290010070,Málaga,Alameda,Arqueológica
6123,Las Canteras,01290010071,Málaga,Alameda,Arqueológica
6124,La Herriza,01290010072,Málaga,Alameda,Arqueológica
13169,Camino de la Alameda,01290010073,Málaga,Alameda,Arqueológica
13170,Camino de Cuevas Bajas,01290010074,Málaga,Alameda,Arqueológica
13171,Sitio Arqueológico de Alameda,01290010075,Málaga,Alameda,Arqueológica
8615,Pozo del Cortijo Nuevo,01290010076,Málaga,Alameda,Etnológica
170764,Casería Vieja,01290010077,,,"Arquitectónica, Etnológica"
8617,Cortijo los Jarales,01290010078,Málaga,Alameda,Etnológica
18413,Molino de las Capellanías,01290010079,Málaga,Alameda,Etnológica
8618,Molino Marqués,01290010080,Málaga,Alameda,Etnológica
13172,El Alcázar,01290020002,Málaga,Alcaucín,"Arqueológica, Arquitectónica"
23035,Castillo de Zalia,01290020003,Málaga,Alcaucín,"Arqueológica, Arquitectónica"
13173,Cueva del Boquete de Zafarraya,01290020004,Málaga,Alcaucín,Arqueológica
13174,Cueva Redonda,01290020005,Málaga,Alcaucín,Arqueológica
13175,Cuevas del Tajo de la Cueva,01290020006,Málaga,Alcaucín,Arqueológica
13176,Necrópolis del Cerro de la Negrita,01290020007,Málaga,Alcaucín,Arqueológica
13177,Cueva del Espino,01290020008,Málaga,Alcaucín,Arqueológica
13178,Puente de Don Manuel,01290020009,Málaga,Alcaucín,Arqueológica
13179,Baños Árabes del Valle de Alcaucín,01290020010,Málaga,Alcaucín,Arqueológica
13180,Despoblado de La Mesa de Zalia,01290020011,Málaga,Alcaucín,Arqueológica
13181,Cortijo de Los Morales,01290020012,,,Arqueológica
13182,Hoyo Limón,01290020013,Málaga,Alcaucín,Arqueológica
13183,Las Monjas,01290020014,Málaga,Alcaucín,Arqueológica
13125,La Parrilla,01290020015,Málaga,Alcaucín,Arqueológica
13126,Puerto Blanquillo,01290020016,Málaga,Alcaucín,Arqueológica
13127,Cortijo Santarro,01290020017,Málaga,Alcaucín,Arqueológica
13128,Pilarejo,01290020018,Málaga,Alcaucín,Arqueológica
13129,Hoya del Pozo,01290020019,Málaga,Alcaucín,Arqueológica
13130,Las Huertas,01290020020,Málaga,Alcaucín,Arqueológica
13131,Los Cortijillos,01290020021,Málaga,Alcaucín,Arqueológica
13132,Molino Barco,01290020022,Málaga,Alcaucín,Arqueológica
13133,Alcaucín,01290020023,Málaga,Alcaucín,Arqueológica
13134,El Frestón,01290020024,Málaga,Alcaucín,Arqueológica
13135,Tumba del Cortijo de Saltos,01290020025,Málaga,Alcaucín,Arqueológica
13136,Cortijo de Saltos,01290020026,Málaga,Alcaucín,Arqueológica
13137,Venta Baja,01290020027,Málaga,Alcaucín,Arqueológica
8619,Cooperativa San Miguel,01290020028,,,Etnológica
8620,Molino de San Sebastián,01290020029,Málaga,Alcaucín,Etnológica
8621,Molino Altero,01290020030,Málaga,Alcaucín,Etnológica
8586,Molino Quemado,01290020031,Málaga,Alcaucín,Etnológica
18414,Vivienda 0032,01290020032,Málaga,Alcaucín,Etnológica
18409,Vivienda 0033,01290020033,Málaga,Alcaucín,Etnológica
18410,Vivienda 0034,01290020034,Málaga,Alcaucín,Etnológica
18411,Cementerio de Alcaucín,01290020035,Málaga,Alcaucín,Arquitectónica
13138,Arroyo Morales,01290030001,Málaga,Alfarnate,Arqueológica
18407,Vivienda 0003,01290030003,Málaga,Alfarnate,Etnológica
18408,Vivienda 0004,01290030004,Málaga,Alfarnate,Etnológica
18402,Vivienda 0005,01290030005,Málaga,Alfarnate,Etnológica
8587,Vivienda 0006,01290030006,Málaga,Alfarnate,Etnológica
13140,Arroyo Morales. Confluencia con Arroyo Palancar,01290030007,Málaga,Alfarnate,Arqueológica
13141,Arroyo Palancar,01290030008,Málaga,Alfarnate,Arqueológica
13142,Cortijo de Uceda,01290030009,Málaga,Alfarnate,Arqueológica
13143,Puente de Alfarnate,01290030010,Málaga,Alfarnate,Arqueológica
6826,Solana,01290030012,Málaga,Alfarnate,Arqueológica
6827,Tesorillo,01290030013,Málaga,Alfarnate,Arqueológica
6828,Las Pilas o el Barranco,01290030014,Málaga,Alfarnate,Arqueológica
6829,Herrera,01290030015,Málaga,Alfarnate,Arqueológica
6830,Camino Tajo de las Palomas,01290030016,Málaga,Alfarnate,Arqueológica
6831,La Palomera,01290030017,Málaga,Alfarnate,Arqueológica
6832,Barrionuevo,01290030018,Málaga,Alfarnate,Arqueológica
6833,Cerro Castillejo,01290030019,Málaga,Alfarnate,Arqueológica
6834,Terrazas Arroyo Palancar,01290030020,Málaga,Alfarnate,Arqueológica
6835,Necrópolis Puerto del Sol,01290030021,Málaga,Alfarnate,Arqueológica
6836,La Cantera,01290030022,Málaga,Alfarnate,Arqueológica
6837,El Chami,01290030023,Málaga,Alfarnate,Arqueológica
6838,Loma del Castillejo,01290030024,Málaga,Alfarnate,Arqueológica
6839,Puerto de los Alazores,01290030025,Málaga,Alfarnate,Arqueológica
23537,Cueva Majada de las Vacas,01290030026,Málaga,Alfarnate,Arqueológica
23538,Pesebre del Mulo,01290030027,Málaga,Alfarnate,Arqueológica
13144,Cueva de Peña Mora,01290040001,Málaga,Alfarnatejo,Arqueológica
21707,Abrigos del Vilo,01290040002,Málaga,Alfarnatejo,Arqueológica
8588,Molino de Gangarra,01290040003,Málaga,Alfarnatejo,Etnológica
5155,"Tajos del Vilo, abrigo I",01290040004,Málaga,Alfarnatejo,Arqueológica
5145,"Tajos del Vilo, abrigo II",01290040005,Málaga,Alfarnatejo,Arqueológica
13139,Terrazas del Sabar,01290040006,Málaga,Alfarnatejo,Arqueológica
6172,Torre Ladeada,01290050001,Málaga,Algarrobo,"Arqueológica, Arquitectónica"
13145,Torre Derecha,01290050002,Málaga,Algarrobo,"Arqueológica, Arquitectónica"
6674,Morro de Mezquitilla,01290050005,Málaga,Algarrobo,Arqueológica
13146,Trayamar,01290050006,,,Arqueológica
13147,Cuesta de las Palmas,01290050007,Málaga,Algarrobo,Arqueológica
13148,La Plancha 1-2,01290050008,Málaga,Algarrobo,Arqueológica
13149,Camarillas-La Coronada,01290050010,Málaga,"Algarrobo, Vélez-Málaga",Arqueológica
18403,Cementerio de Algarrobo,01290050012,Málaga,Algarrobo,Arquitectónica
20285,La Mayora,01290050014,Málaga,Algarrobo,Arqueológica
13150,Despoblado de La Laguna,01290060001,Málaga,Algatocín,Arqueológica
8589,Molino de Enmedio,01290060002,Málaga,Algatocín,Etnológica
18404,Cerería,01290060003,Málaga,Algatocín,Etnológica
18405,Molino de Vallejo,01290060004,Málaga,Algatocín,Etnológica
8590,Molino de José María,01290060005,Málaga,Algatocín,Etnológica
18406,Molino de Cachirulo,01290060006,Málaga,Algatocín,Etnológica
8591,Molino del Valdivia,01290060007,Málaga,Algatocín,Etnológica
170901,Cortijo de la Albariza,01290060009,,,"Arquitectónica, Etnológica"
13151,La Fuensanta,01290070001,Málaga,Alhaurín de la Torre,Arqueológica
13098,Arroyo Cañuelo,01290070002,Málaga,Alhaurín de la Torre,Arqueológica
3939,Viilla romana en Torre Alquería,01290070003,Málaga,Alhaurín de la Torre,Arqueológica
3940,El Almendral II,01290070004,Málaga,Alhaurín de la Torre,Arqueológica
13099,El Almendral I,01290070005,Málaga,Alhaurín de la Torre,Arqueológica
3941,El Cruce,01290070006,Málaga,Alhaurín de la Torre,Arqueológica
3942,Peralta,01290070007,Málaga,Alhaurín de la Torre,Arqueológica
3905,Villa romana El Valle,01290070009,Málaga,Alhaurín de la Torre,Arqueológica
13100,Torre de Alhaurín,01290070010,Málaga,Alhaurín de la Torre,Arqueológica
3906,El Algarrobal,01290070011,Málaga,Alhaurín de la Torre,Arqueológica
3907,Torre El Almendral II,01290070012,Málaga,Alhaurín de la Torre,Arqueológica
13101,Cerro del Bifaz,01290070013,Málaga,Alhaurín de la Torre,Arqueológica
13102,Cerro de las Cadenas I,01290070014,Málaga,Alhaurín de la Torre,Arqueológica
3908,Cerro de las Cadenas II,01290070015,Málaga,Alhaurín de la Torre,Arqueológica
13103,Cortijo Tabico I,01290070016,Málaga,Alhaurín de la Torre,Arqueológica
3909,Mestanza I,01290070017,Málaga,Alhaurín de la Torre,Arqueológica
3910,Mestanza II,01290070018,Málaga,Alhaurín de la Torre,Arqueológica
3911,Mestanza III,01290070019,Málaga,Alhaurín de la Torre,Arqueológica
13104,Cerro de las Palomas,01290070020,Málaga,Alhaurín de la Torre,Arqueológica
13105,Cerro Moncayo,01290070021,Málaga,Alhaurín de la Torre,Arqueológica
3912,Cerro Cueva de la Pistola,01290070022,Málaga,Alhaurín de la Torre,Arqueológica
3913,Urbanización El Lagar,01290070023,Málaga,Alhaurín de la Torre,Arqueológica
13106,Cortijo Mollina,01290070024,,,Arqueológica
3914,Villa romana Cortijo de Mollina,01290070025,Málaga,Alhaurín de la Torre,Arqueológica
3915,Cerro del Zorro,01290070026,Málaga,Alhaurín de la Torre,Arqueológica
13107,Carretera cantera del Zorro,01290070027,Málaga,Alhaurín de la Torre,Arqueológica
13108,Dolmen de La Alquería,01290070028,Málaga,Alhaurín de la Torre,Arqueológica
13109,Zapata,01290070029,Málaga,Alhaurín de la Torre,Arqueológica
13110,Capellanía,01290070030,Málaga,Alhaurín de la Torre,Arqueológica
13111,Torreón de la Vega,01290070031,Málaga,Alhaurín de la Torre,Arqueológica
13112,Loma Negra,01290070032,Málaga,Alhaurín de la Torre,Arqueológica
3916,Vaguada Cortijo Blanco,01290070033,,,Arqueológica
3917,Tiro Pichón,01290070034,Málaga,Alhaurín de la Torre,Arqueológica
3918,Catarata Arroyo Pilones,01290070035,Málaga,Alhaurín de la Torre,Arqueológica
13113,Llano de los Colmenares,01290070036,Málaga,Alhaurín de la Torre,Arqueológica
13114,Loma del Algarrobo,01290070037,Málaga,Alhaurín de la Torre,Arqueológica
3919,Arroyo de las Zorreras,01290070038,Málaga,Alhaurín de la Torre,Arqueológica
3920,Arroyo de la Cañada I,01290070039,Málaga,Alhaurín de la Torre,Arqueológica
13115,Arroyo de la Cañada II,01290070040,Málaga,Alhaurín de la Torre,Arqueológica
3921,Cerro del Yoli,01290070041,Málaga,Alhaurín de la Torre,Arqueológica
13116,Subestación Eléctrica,01290070042,Málaga,Alhaurín de la Torre,Arqueológica
3922,Cueva del Muñeco,01290070043,Málaga,Alhaurín de la Torre,Arqueológica
3923,Ermita Nuestra Señora de la Cueva,01290070044,Málaga,Alhaurín de la Torre,Arqueológica
13117,Frente a depuradora,01290070045,Málaga,Alhaurín de la Torre,Arqueológica
13118,Arco de entrada Convento,01290070046,Málaga,Alhaurín de la Torre,Arqueológica
3924,Finca San Gonzalo,01290070047,Málaga,Alhaurín de la Torre,Arqueológica
3897,Arroyo del Quinto,01290070048,Málaga,Alhaurín de la Torre,Arqueológica
3898,Callejones,01290070049,Málaga,Alhaurín de la Torre,Arqueológica
13119,Cortijo Tabico II,01290070050,Málaga,Alhaurín de la Torre,Arqueológica
13120,Cortijo Tabico III,01290070051,Málaga,Alhaurín de la Torre,Arqueológica
3899,Intersección de la Cañería y el Puente del rey,01290070052,Málaga,Alhaurín de la Torre,Arqueológica
3900,Torre de El Lagar,01290070053,Málaga,Alhaurín de la Torre,Arqueológica
13121,Torre de El Portón,01290070054,Málaga,Alhaurín de la Torre,Arqueológica
20917,Chalet Harnden,01290070056,Málaga,Alhaurín de la Torre,Arquitectónica
23539,Los Bustos,01290070057,Málaga,Alhaurín de la Torre,Arqueológica
23540,"Circunvalación de Alhaurín de la Torre, salida Alamillo",01290070058,Málaga,Alhaurín de la Torre,Arqueológica
23541,Colegio El Pinar,01290070059,Málaga,Alhaurín de la Torre,Arqueológica
23542,Comendador Chico,01290070060,Málaga,Alhaurín de la Torre,Arqueológica
23543,"Rotonda Venta Vázquez, Circunvalación de Alhaurín de la Torre",01290070062,,,Arqueológica
23544,Cortijo Peralta Alto,01290070063,Málaga,Alhaurín de la Torre,Arqueológica
23545,"Torre Alquería, Arrabal de Cobaxe",01290070064,,,Arqueológica
23546,Caserío de Mestanza,01290070065,Málaga,Alhaurín de la Torre,Arqueológica
23547,"Santa Amalia, Torre Bermeja",01290070066,Málaga,Alhaurín de la Torre,Arqueológica
23548,"Circunvalación de Alhaurín de la Torre, salida Viña Grande",01290070067,Málaga,Alhaurín de la Torre,Arqueológica
23549,Cerro Santamaría,01290070068,Málaga,Alhaurín de la Torre,Arqueológica
23550,Moraga,01290070069,Málaga,Alhaurín de la Torre,Arqueológica
23551,Cuesta del Comendador,01290070071,Málaga,Alhaurín de la Torre,Arqueológica
23552,Barrio Viejo,01290070072,Málaga,Alhaurín de la Torre,Arqueológica
23553,Iglesia Parroquial de San sebastian,01290070073,Málaga,Alhaurín de la Torre,Arqueológica
23554,Loma Negra II,01290070074,,,Arqueológica
23555,Molino del Santo Cristo,01290070075,Málaga,Alhaurín de la Torre,Arqueológica
23556,Arroyo Pilones,01290070076,Málaga,Alhaurín de la Torre,Arqueológica
237136,Acueducto de la Fuente del Rey,01290070078,,,"Arquitectónica, Etnológica"
239028,Espacio soterrado del Acueducto de la Fuente del Rey,01290070079,Málaga,"Alhaurín de la Torre, Málaga",Arqueológica
3647,Iglesia de Nuestra Señora de la Encarnación,01290080001,Málaga,Alhaurín el Grande,Arquitectónica
18398,Castillo de Fahala,01290080002,Málaga,Alhaurín el Grande,Arquitectónica
884,Torre de Ubrique,01290080003,Málaga,Alhaurín el Grande,"Arqueológica, Arquitectónica"
18399,Castillo de Benamaquiz,01290080004,,,Arquitectónica
8592,Ermita del Cristo de la Agonía,01290080006,Málaga,Alhaurín el Grande,Arquitectónica
13122,La Fuente del Sol,01290080007,Málaga,Alhaurín el Grande,Arqueológica
13123,Despoblado de Benamaquiz,01290080008,Málaga,Alhaurín el Grande,Arqueológica
6162,Despoblado de Fahala,01290080009,Málaga,Alhaurín el Grande,Arqueológica
6163,Molino de los Corchos,01290080010,Málaga,Alhaurín el Grande,Todas
13124,Castillo de Alhaurín,01290080011,Málaga,Alhaurín el Grande,Arqueológica
12943,Despoblado de Jubrique,01290080012,Málaga,Alhaurín el Grande,Arqueológica
12944,Despoblado de Ardalejos,01290080013,Málaga,Alhaurín el Grande,Arqueológica
12945,Despoblado de Beneblazque,01290080014,Málaga,Alhaurín el Grande,Arqueológica
8593,Molino de las Tres Piedras,01290080015,Málaga,Alhaurín el Grande,Etnológica
18400,Cementerio de Alhaurín el Grande,01290080016,Málaga,Alhaurín el Grande,Arquitectónica
